Commit	Ref Type	Entity before	Entity after	RefDiff	Details
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.hpsf.TypeWriter	org.docx4j.org.apache.poi.hpsf.TypeWriter	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.hpsf.TypedPropertyValue	org.docx4j.org.apache.poi.hpsf.TypedPropertyValue	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.hpsf.UnexpectedPropertySetTypeException	org.docx4j.org.apache.poi.hpsf.UnexpectedPropertySetTypeException	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.hpsf.UnicodeString	org.docx4j.org.apache.poi.hpsf.UnicodeString	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.hpsf.UnsupportedVariantTypeException	org.docx4j.org.apache.poi.hpsf.UnsupportedVariantTypeException	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.hpsf.Util	org.docx4j.org.apache.poi.hpsf.Util	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.hpsf.Variant	org.docx4j.org.apache.poi.hpsf.Variant	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.hpsf.VariantBool	org.docx4j.org.apache.poi.hpsf.VariantBool	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.hpsf.VariantSupport	org.docx4j.org.apache.poi.hpsf.VariantSupport	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.hpsf.VariantTypeException	org.docx4j.org.apache.poi.hpsf.VariantTypeException	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.hpsf.Vector	org.docx4j.org.apache.poi.hpsf.Vector	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.hpsf.VersionedStream	org.docx4j.org.apache.poi.hpsf.VersionedStream	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.hpsf.WritingNotSupportedException	org.docx4j.org.apache.poi.hpsf.WritingNotSupportedException	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.hpsf.wellknown.PropertyIDMap	org.docx4j.org.apache.poi.hpsf.wellknown.PropertyIDMap	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.hpsf.wellknown.SectionIDMap	org.docx4j.org.apache.poi.hpsf.wellknown.SectionIDMap	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.hssf.OldExcelFormatException	org.docx4j.org.apache.poi.hssf.OldExcelFormatException	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.common.POIFSBigBlockSize	org.docx4j.org.apache.poi.poifs.common.POIFSBigBlockSize	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.common.POIFSConstants	org.docx4j.org.apache.poi.poifs.common.POIFSConstants	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.ChainingMode	org.docx4j.org.apache.poi.poifs.crypt.ChainingMode	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.ChunkedCipherInputStream	org.docx4j.org.apache.poi.poifs.crypt.ChunkedCipherInputStream	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.ChunkedCipherOutputStream	org.docx4j.org.apache.poi.poifs.crypt.ChunkedCipherOutputStream	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.CipherAlgorithm	org.docx4j.org.apache.poi.poifs.crypt.CipherAlgorithm	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.CipherProvider	org.docx4j.org.apache.poi.poifs.crypt.CipherProvider	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.CryptoFunctions	org.docx4j.org.apache.poi.poifs.crypt.CryptoFunctions	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.DataSpaceMapUtils	org.docx4j.org.apache.poi.poifs.crypt.DataSpaceMapUtils	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.Decryptor	org.docx4j.org.apache.poi.poifs.crypt.Decryptor	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.EncryptionHeader	org.docx4j.org.apache.poi.poifs.crypt.EncryptionHeader	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.EncryptionInfo	org.docx4j.org.apache.poi.poifs.crypt.EncryptionInfo	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.EncryptionInfoBuilder	org.docx4j.org.apache.poi.poifs.crypt.EncryptionInfoBuilder	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.EncryptionMode	org.docx4j.org.apache.poi.poifs.crypt.EncryptionMode	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.EncryptionVerifier	org.docx4j.org.apache.poi.poifs.crypt.EncryptionVerifier	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.Encryptor	org.docx4j.org.apache.poi.poifs.crypt.Encryptor	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.HashAlgorithm	org.docx4j.org.apache.poi.poifs.crypt.HashAlgorithm	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.agile.AgileDecryptor	org.docx4j.org.apache.poi.poifs.crypt.agile.AgileDecryptor	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.agile.AgileEncryptionHeader	org.docx4j.org.apache.poi.poifs.crypt.agile.AgileEncryptionHeader	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.agile.AgileEncryptionInfoBuilder	org.docx4j.org.apache.poi.poifs.crypt.agile.AgileEncryptionInfoBuilder	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.agile.AgileEncryptionVerifier	org.docx4j.org.apache.poi.poifs.crypt.agile.AgileEncryptionVerifier	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.agile.AgileEncryptor	org.docx4j.org.apache.poi.poifs.crypt.agile.AgileEncryptor	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.agile.EncryptionDocument	org.docx4j.org.apache.poi.poifs.crypt.agile.EncryptionDocument	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.binaryrc4.BinaryRC4Decryptor	org.docx4j.org.apache.poi.poifs.crypt.binaryrc4.BinaryRC4Decryptor	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.binaryrc4.BinaryRC4EncryptionHeader	org.docx4j.org.apache.poi.poifs.crypt.binaryrc4.BinaryRC4EncryptionHeader	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.binaryrc4.BinaryRC4EncryptionInfoBuilder	org.docx4j.org.apache.poi.poifs.crypt.binaryrc4.BinaryRC4EncryptionInfoBuilder	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.binaryrc4.BinaryRC4EncryptionVerifier	org.docx4j.org.apache.poi.poifs.crypt.binaryrc4.BinaryRC4EncryptionVerifier	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.binaryrc4.BinaryRC4Encryptor	org.docx4j.org.apache.poi.poifs.crypt.binaryrc4.BinaryRC4Encryptor	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.cryptoapi.CryptoAPIDecryptor	org.docx4j.org.apache.poi.poifs.crypt.cryptoapi.CryptoAPIDecryptor	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.cryptoapi.CryptoAPIEncryptionHeader	org.docx4j.org.apache.poi.poifs.crypt.cryptoapi.CryptoAPIEncryptionHeader	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.cryptoapi.CryptoAPIEncryptionInfoBuilder	org.docx4j.org.apache.poi.poifs.crypt.cryptoapi.CryptoAPIEncryptionInfoBuilder	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.cryptoapi.CryptoAPIEncryptionVerifier	org.docx4j.org.apache.poi.poifs.crypt.cryptoapi.CryptoAPIEncryptionVerifier	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.cryptoapi.CryptoAPIEncryptor	org.docx4j.org.apache.poi.poifs.crypt.cryptoapi.CryptoAPIEncryptor	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.standard.EncryptionRecord	org.docx4j.org.apache.poi.poifs.crypt.standard.EncryptionRecord	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.standard.StandardDecryptor	org.docx4j.org.apache.poi.poifs.crypt.standard.StandardDecryptor	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.standard.StandardEncryptionHeader	org.docx4j.org.apache.poi.poifs.crypt.standard.StandardEncryptionHeader	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.standard.StandardEncryptionInfoBuilder	org.docx4j.org.apache.poi.poifs.crypt.standard.StandardEncryptionInfoBuilder	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.standard.StandardEncryptionVerifier	org.docx4j.org.apache.poi.poifs.crypt.standard.StandardEncryptionVerifier	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.crypt.standard.StandardEncryptor	org.docx4j.org.apache.poi.poifs.crypt.standard.StandardEncryptor	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.dev.POIFSHeaderDumper	org.docx4j.org.apache.poi.poifs.dev.POIFSHeaderDumper	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.dev.POIFSLister	org.docx4j.org.apache.poi.poifs.dev.POIFSLister	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.dev.POIFSViewEngine	org.docx4j.org.apache.poi.poifs.dev.POIFSViewEngine	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.dev.POIFSViewable	org.docx4j.org.apache.poi.poifs.dev.POIFSViewable	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.dev.POIFSViewer	org.docx4j.org.apache.poi.poifs.dev.POIFSViewer	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.eventfilesystem.POIFSReader	org.docx4j.org.apache.poi.poifs.eventfilesystem.POIFSReader	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.eventfilesystem.POIFSReaderEvent	org.docx4j.org.apache.poi.poifs.eventfilesystem.POIFSReaderEvent	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.eventfilesystem.POIFSReaderListener	org.docx4j.org.apache.poi.poifs.eventfilesystem.POIFSReaderListener	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.eventfilesystem.POIFSReaderRegistry	org.docx4j.org.apache.poi.poifs.eventfilesystem.POIFSReaderRegistry	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.BATManaged	org.docx4j.org.apache.poi.poifs.filesystem.BATManaged	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.BlockStore	org.docx4j.org.apache.poi.poifs.filesystem.BlockStore	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.DirectoryEntry	org.docx4j.org.apache.poi.poifs.filesystem.DirectoryEntry	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.DirectoryNode	org.docx4j.org.apache.poi.poifs.filesystem.DirectoryNode	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.DocumentDescriptor	org.docx4j.org.apache.poi.poifs.filesystem.DocumentDescriptor	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.DocumentEntry	org.docx4j.org.apache.poi.poifs.filesystem.DocumentEntry	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.DocumentInputStream	org.docx4j.org.apache.poi.poifs.filesystem.DocumentInputStream	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.DocumentNode	org.docx4j.org.apache.poi.poifs.filesystem.DocumentNode	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.DocumentOutputStream	org.docx4j.org.apache.poi.poifs.filesystem.DocumentOutputStream	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.Entry	org.docx4j.org.apache.poi.poifs.filesystem.Entry	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.EntryNode	org.docx4j.org.apache.poi.poifs.filesystem.EntryNode	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.EntryUtils	org.docx4j.org.apache.poi.poifs.filesystem.EntryUtils	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.FilteringDirectoryNode	org.docx4j.org.apache.poi.poifs.filesystem.FilteringDirectoryNode	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.NDocumentInputStream	org.docx4j.org.apache.poi.poifs.filesystem.NDocumentInputStream	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.NDocumentOutputStream	org.docx4j.org.apache.poi.poifs.filesystem.NDocumentOutputStream	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.NPOIFSDocument	org.docx4j.org.apache.poi.poifs.filesystem.NPOIFSDocument	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.NPOIFSFileSystem	org.docx4j.org.apache.poi.poifs.filesystem.NPOIFSFileSystem	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.NPOIFSMiniStore	org.docx4j.org.apache.poi.poifs.filesystem.NPOIFSMiniStore	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.NPOIFSStream	org.docx4j.org.apache.poi.poifs.filesystem.NPOIFSStream	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.NotOLE2FileException	org.docx4j.org.apache.poi.poifs.filesystem.NotOLE2FileException	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.ODocumentInputStream	org.docx4j.org.apache.poi.poifs.filesystem.ODocumentInputStream	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.OPOIFSDocument	org.docx4j.org.apache.poi.poifs.filesystem.OPOIFSDocument	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.OPOIFSFileSystem	org.docx4j.org.apache.poi.poifs.filesystem.OPOIFSFileSystem	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.OfficeXmlFileException	org.docx4j.org.apache.poi.poifs.filesystem.OfficeXmlFileException	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.Ole10Native	org.docx4j.org.apache.poi.poifs.filesystem.Ole10Native	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.Ole10NativeException	org.docx4j.org.apache.poi.poifs.filesystem.Ole10NativeException	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.POIFSDocumentPath	org.docx4j.org.apache.poi.poifs.filesystem.POIFSDocumentPath	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.POIFSFileSystem	org.docx4j.org.apache.poi.poifs.filesystem.POIFSFileSystem	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.POIFSWriterEvent	org.docx4j.org.apache.poi.poifs.filesystem.POIFSWriterEvent	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.filesystem.POIFSWriterListener	org.docx4j.org.apache.poi.poifs.filesystem.POIFSWriterListener	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.nio.ByteArrayBackedDataSource	org.docx4j.org.apache.poi.poifs.nio.ByteArrayBackedDataSource	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.nio.DataSource	org.docx4j.org.apache.poi.poifs.nio.DataSource	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.nio.FileBackedDataSource	org.docx4j.org.apache.poi.poifs.nio.FileBackedDataSource	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.property.Child	org.docx4j.org.apache.poi.poifs.property.Child	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.property.DirectoryProperty	org.docx4j.org.apache.poi.poifs.property.DirectoryProperty	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.property.DocumentProperty	org.docx4j.org.apache.poi.poifs.property.DocumentProperty	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.property.NPropertyTable	org.docx4j.org.apache.poi.poifs.property.NPropertyTable	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.property.Parent	org.docx4j.org.apache.poi.poifs.property.Parent	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.property.Property	org.docx4j.org.apache.poi.poifs.property.Property	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.property.PropertyConstants	org.docx4j.org.apache.poi.poifs.property.PropertyConstants	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.property.PropertyFactory	org.docx4j.org.apache.poi.poifs.property.PropertyFactory	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.property.PropertyTable	org.docx4j.org.apache.poi.poifs.property.PropertyTable	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.property.PropertyTableBase	org.docx4j.org.apache.poi.poifs.property.PropertyTableBase	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.property.RootProperty	org.docx4j.org.apache.poi.poifs.property.RootProperty	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.storage.BATBlock	org.docx4j.org.apache.poi.poifs.storage.BATBlock	TP	
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.storage.BATBlock.BATBlockAndIndex	org.docx4j.org.apache.poi.poifs.storage.BATBlock.BATBlockAndIndex	FN	?
https://github.com/icse18-refactorings/docx4j/commit/e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	Move Class	org.apache.poi.poifs.storage.BigBlock	org.docx4j.org.apache.poi.poifs.storage.BigBlock	TP	
